"","campaign_id","adgroup_id","ad_group","campaign","account","week","keyword","keyword.state","match.type","max_cpc","clicks","impressions","ctr","avg_cpc","avg_cpm","cost","avg_position","quality.score","first.page.cpc","first.position.cpc","converted.clicks","click.conversion.rate","cost.converted.click","cost.all.conv.","total.conv.value","conversions","cost.conv.","conv.rate"
"3825","f55d5c0b4754f2038a6b","683078746621872d7b40","Shawn Mendes (citystate)","GG: Concerts S-U","TicketsNow - Concerts","2016-02-08","""""""""shawn mendes tickets in detroit""""""""","enabled","Phrase","0.63",0,2,"0.00%",0,"0.00","0.00",5,8,1.33,3.83,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3826","afc992690180d9556b44",NA,"Fall Out Boy (citystate)","z - Fall Out Boy","TM+","2015-03-30","""""""""fall out boy tour columbus""""""""","enabled","Phrase","0.80",0,1,"0.00%",0,"0.00","0.00",3,8,0.45,0.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3827","85bfe92c8e2ec6a41844",NA,"New Orleans Saints (targ)","NFL Reg Season","TicketExchange","2015-11-02","""""""""new orleans saints tickets for sale""""""""","enabled","Phrase","8.12",29,87,"33.33%",3.19,"1,062.07","92.40",1,8,0.77,8.13,1,"3.45%","92.40","92.40","829.48","1.0","92.40","3.45%"
"3828","dc477e252749a7a94bcc","da8314368f30a7526596","Lady Antebellum (semi)","z - Lady Antebellum","TM+","2015-09-14","""""""""lady a concert""""""""","enabled","Phrase","0.50",0,3,"0.00%",0,"0.00","0.00",1.7,9,0.25,1.28,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3829","d61ea5e014d7afd671d3",NA,"Muse (citystate)","GG: Concerts M-O","TicketsNow - Concerts","2015-12-28","[muse detroit]","paused","Exact","2.50",2,41,"4.88%",1.82,"89.02","3.65",2.2,3,2.58,4.89,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3830","7976239e4ec30ac4b838","e94d6cc567891c1438e8","Collective Soul","Houston","TM+","2015-07-27","""""""""collective soul tickets""""""""","enabled","Phrase","2.00",1,2,"50.00%",1.21,"605.00","1.21",3,9,0.3,4.3,1,"100.00%","1.21","1.21","19.92","1.0","1.21","100.00%"
"3831","8625c9413fbf27dc0a32",NA,"Luis Miguel","Chicago","TM+","2015-11-09","""""""""Luis Miguel concert tickets""""""""","enabled","Phrase","1.50",1,1,"100.00%",1.49,"1,490.00","1.49",2,8,2,3.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3832",NA,NA,"New York Yankees (Targ)","Yankees Ticket Exchange_(NY) IN","Sports TicketsNow","2015-06-01","""""""""yankee tickets stadium""""""""","enabled","Phrase","5.07",0,1,"0.00%",0,"0.00","0.00",3,6,1.44,7.94,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3833","e4f2f8ba92bad8b02480",NA,"Molotov","New York","TM+","2015-06-08","""""""""molotov tickets""""""""","enabled","Phrase","2.00",0,4,"0.00%",0,"0.00","0.00",1,9,0.02,0.91,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3834","4e27eeadb2d3c9087e9d","9ab8daa7d7e5540e0809","Super Bowl (targ)","NFL Mexico Spanish-English","TicketExchange","2015-01-12","""""""""buying super bowl tickets""""""""","enabled","Phrase","10.32",3,25,"12.00%",1.42,"170.00","4.25",1.7,8,0.42,1.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3835","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-05-25","[tickeymaster]","enabled","Exact","0.50",0,8,"0.00%",0,"0.00","0.00",1.8,7,0.89,1.64,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3836",NA,NA,"Idaho Concerts","Idaho","Industry TicketsNow","2015-02-16","[upcoming concerts]","enabled","Exact","1.30",3,11,"27.27%",0.15,"40.91","0.45",1,8,0.15,0.18,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3837","85bfe92c8e2ec6a41844",NA,"Arizona Cardinals (RLSA)","NFL Reg Season","TicketExchange","2015-11-30","[cardinals ticketmaster]","enabled","Exact","15.89",0,1,"0.00%",0,"0.00","0.00",1,8,0.9,0.9,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3838","60644633f03d8d8d45ba","320972567cb6fc8b4f4e","Smashing Pumpkins (venues)","z - Smashing Pumpkins","TM+","2016-02-29","""""""""smashing pumpkins beacon theatre""""""""","enabled","Phrase","1.00",1,7,"14.29%",0.18,"25.71","0.18",3,8,0.85,1.83,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3839","c4946be50274d1c80217","5b8c6e462e1a6961100e","Atlanta Hawks (semi)","NBA - Atlanta Hawks","TM+","2015-10-05","""""""""hawks schedule""""""""","enabled","Phrase","0.55",1,117,"0.85%",0.83,"7.09","0.83",2.8,6,1.68,1.74,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3840","f55d5c0b4754f2038a6b","87d8be62ce54c46b7b31","Selena Gomez  (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-12-14","""""""""selena gomez ticketmaster""""""""","enabled","Phrase","0.63",10,111,"9.01%",2.61,"235.14","26.10",2.1,3,1.97,5.15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3841",NA,"7db3a4ee62109abf53c6","New York Yankees (semi)","Yankees Ticket Exchange_(USA) OUT","Sports TicketsNow","2015-08-31","[ny yankees]","enabled","Exact","3.53",6,2345,"0.26%",2.64,"6.75","15.82",2.6,7,6.87,9.62,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3842","85bfe92c8e2ec6a41844",NA,"Green Bay Packers (RLSA)","NFL Reg Season","TicketExchange","2015-08-24","""""""""packers bears tickets""""""""","enabled","Phrase","8.99",1,11,"9.09%",2.01,"182.73","2.01",4,8,0.3,2.94,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3843","a8aeaef5035b6a85f1df","e32ba853ea011185a575","Mamma Mia (targ)","THTR-GG_New York, NY","Theatre TicketsNow","2015-10-19","""""""""mamma mia tickets""""""""","enabled","Phrase","1.65",0,5,"0.00%",0,"0.00","0.00",5.4,9,0.45,1.66,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3844","85bfe92c8e2ec6a41844",NA,"New Orleans Saints (targ)","NFL Reg Season","TicketExchange","2015-06-01","""""""""new orleans saints tickets for sale""""""""","enabled","Phrase","8.12",2,5,"40.00%",1.9,"760.00","3.80",1.8,8,0.77,8.13,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3845","b675801ad53aee08bde8","4b4df356969f364d6a27","Columbus Blue Jackets (RLSA)","GG: NHL Ticket Exchange on TicketsNow Teams","TicketExchange","2015-11-09","""""""""columbus blue jackets ticket exchange""""""""","enabled","Phrase","0.66",0,3,"0.00%",0,"0.00","0.00",3,7,0.65,4.76,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3846","f55d5c0b4754f2038a6b","d6069e68dce717ee1527","Shawn Mendes (targ)","GG: Concerts S-U","TicketsNow - Concerts","2016-02-22","""""""""shawn mendes concert tickets""""""""","enabled","Phrase","0.62",0,25,"0.00%",0,"0.00","0.00",6.3,8,0.72,2.35,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3847","0f58fb1adc51a1df3d50",NA,"Madonna (venues)","z - Madonna","TM+","2015-07-20","""""""""madonna the forum""""""""","enabled","Phrase","4.00",1,14,"7.14%",3.97,"283.57","3.97",2.3,6,3.87,3.87,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3848","4fa3b090ea0c1ac51bb1","64672cc2d17c8e1c3ecb","NHL (targ)","GG: NHL Ticket Exchange Europe","TicketExchange","2015-12-14","[nhl ticket]","enabled","Exact","0.43",2,18,"11.11%",0.23,"25.56","0.46",2.3,9,0.11,0.45,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3849","74ca84c14ff0de00daba",NA,"Rod Stewart (semi)","GG: Concerts P-R","TicketsNow - Concerts","2015-03-09","""""""""rod stewart schedule""""""""","enabled","Phrase","0.45",0,4,"0.00%",0,"0.00","0.00",5,6,0.82,1.04,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3850",NA,"85ce331a76f167b068b5","Ohio State Football  (targ)","NCAA TE  Ohio State","TicketExchange","2015-07-13","""""""""buckeyes football tickets""""""""","enabled","Phrase","3.00",7,42,"16.67%",2.99,"498.81","20.95",1.2,9,0.36,3.08,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3851",NA,NA,"NHL All Star Game (targ)","GG: NHL","Sports TicketsNow","2015-01-12","""""""""2015 allstar game tickets""""""""","enabled","Phrase","0.63",1,114,"0.88%",0.53,"4.65","0.53",3.1,6,0.49,1.29,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3852","bb0cd352a4198f7f4dcc","53eaa9d860870f3d538c","Ohio Ticket Broker","Ohio","Industry TicketsNow","2015-12-28","ohio concert ticket broker","enabled","Broad","0.50",0,9,"0.00%",0,"0.00","0.00",5.4,6,1.66,3.81,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3853","06da48eadb5a340decb4",NA,"Fifth Harmony (targ)","GG: Concerts D-F","TicketsNow - Concerts","2015-07-20","""""""""fifthharmony tickets""""""""","paused","Phrase","auto: 2.00",219,1193,"18.36%",1.51,"277.12","330.60",1.7,9,0.14,1.66,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3854","4085cb0d4fda010ba496","6cd1ec44ae4524a31229","Maroon 5 (semi)","z - Maroon 5","TM+","2015-03-16","""""""""maroon 5 concert""""""""","paused","Phrase","0.85",215,2155,"9.98%",0.92,"91.51","197.21",2.5,8,0.64,4.58,10,"4.65%","19.72","16.43","429.24","12.0","16.43","5.58%"
"3855","f55d5c0b4754f2038a6b",NA,"Taylor Swift (venues)","GG: Concerts S-U","TicketsNow - Concerts","2015-01-19","""""""""taylor swift levis stadium""""""""","enabled","Phrase","1.00",0,82,"0.00%",0,"0.00","0.00",7.6,8,3.07,6.33,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3856","a8aeaef5035b6a85f1df","9e0a27eb148cbaca3e3e","School of Rock (targ)","THTR-GG_New York, NY","Theatre TicketsNow","2015-12-14","[school of rock theatre tickets]","enabled","Exact","1.55",0,2,"0.00%",0,"0.00","0.00",2.5,5,0.78,1.66,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3857","26ec3b64939cf294c2a0","24b18f66fff1822fff4d","Ticketmaster (general)","GG: Industry Ticketmaster","Industry TicketsNow","2015-01-26","""""""""tikect master""""""""","enabled","Phrase","0.60",0,1,"0.00%",0,"0.00","0.00",3,8,0.5,1.38,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3858","7d4f2163d168ddb0f4b7","314bbcc581f37a2df3ef","California Ticket Broker","California","Industry TicketsNow","2016-02-15","california event ticket broker","enabled","Broad","0.60",0,38,"0.00%",0,"0.00","0.00",4.6,8,1.04,3.04,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3859",NA,"cf60661c384655c83a1c","Brett Eldredge","Roanoke VA","TM+","2015-10-26","""""""""brett eldredge concert tickets""""""""","enabled","Phrase","1.50",1,1,"100.00%",0.59,"590.00","0.59",2,6,0.01,2.46,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3860",NA,NA,"Buffalo Bills (semi)","NFL Buffalo","TicketExchange","2015-08-31","[buffalo ticket exchange]","enabled","Exact","3.18",0,2,"0.00%",0,"0.00","0.00",1,9,0.04,0.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3861","904563aaa4ce217a30ef","4d23b68ff0c44c7bccf4","Miami Marlins (targ)","GG: MLB","Sports TicketsNow","2015-03-09","""""""""marlin baseball tickets""""""""","enabled","Phrase","2.23",0,4,"0.00%",0,"0.00","0.00",3.5,8,0.79,2.32,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3862",NA,NA,"Idina Menzel (venues)","z - Idina Menzel","TM+","2015-04-20","""""""""idina menzel hollywood bowl""""""""","enabled","Phrase","0.80",3,19,"15.79%",0.65,"102.11","1.94",2.8,8,0.72,1.29,1,"33.33%","1.94","1.94","43.12","1.0","1.94","33.33%"
"3863","023cc28a66285b9b46ce","4a8dfb6d3d26882888f3","Wang Theatre (targ)","VENU-GG_Massachusetts","Venues TicketsNow","2015-03-30","""""""""wang theater tickets""""""""","enabled","Phrase","1.44",0,18,"0.00%",0,"0.00","0.00",8.4,7,1.7,2.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3864","cf51bfa67a4911824dc5",NA,"Govt Mule (targ)","GG: Concerts G-I","TicketsNow - Concerts","2015-04-13","[govt mule ticket]","enabled","Exact","0.50",0,9,"0.00%",0,"0.00","0.00",4.4,6,0.19,1.93,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3865",NA,"37589f25c2765f9488af","TicketsNow","Kentucky","Industry TicketsNow","2015-02-23","""""""""ticketsnow.com""""""""","enabled","Phrase","35.00",0,2,"0.00%",0,"0.00","0.00",1,9,0.1,0.1,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3866","6009e5c21d0889752562","7f6ad24d80a8723777a9","WWE (semi)","GG: Wrestling Europe","Sports TicketsNow","2015-06-22","[wwe raw]","enabled","Exact","0.22",0,18,"0.00%",0,"0.00","0.00",2.8,3,0.85,2.3,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3867",NA,NA,"New York Yankees (Targ)","Yankees Ticket Exchange_(NY) IN","Sports TicketsNow","2015-08-31","""""""""mastercard yankee tickets""""""""","enabled","Phrase","3.74",0,1,"0.00%",0,"0.00","0.00",3,5,2.55,9.02,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3868","85bfe92c8e2ec6a41844",NA,"Tennessee Titans (targ)","NFL Reg Season","TicketExchange","2015-12-07","""""""""tennesee titans tickets""""""""","enabled","Phrase","11.98",1,15,"6.67%",8.18,"545.33","8.18",1.4,9,1.75,9.54,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3869","dde29ee5d83815e2bba0","8a88e8675520ae499830","Boston Celtics (semi)","NBA","TM+","2015-04-13","""""""""boston celtics games""""""""","enabled","Phrase","1.32",0,2,"0.00%",0,"0.00","0.00",1,7,0.13,2.08,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3870","12f478bec424189cfbcd","3e99e9c51fc31ea9dc03","Leon Bridges","Los Angeles","TM+","2015-11-09","""""""""tickets to leon bridges""""""""","enabled","Phrase","2.20",0,1,"0.00%",0,"0.00","0.00",3,6,2.1,6.25,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3871","85bfe92c8e2ec6a41844","1b73531f78d9602ae9cb","NFL (targ)","NFL Reg Season","TicketExchange","2015-12-21","[buy football tickets online]","enabled","Exact","26.45",2,22,"9.09%",9.01,"819.09","18.02",1.5,6,1,15,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3872","f8f962c7544143908833",NA,"AC/DC (citystate)","GG: Concerts A-C","TicketsNow - Concerts","2015-12-14","""""""""ac dc ticket kansas city""""""""","enabled","Phrase","auto: 2.50",0,32,"0.00%",0,"0.00","0.00",7.3,5,1.75,7.47,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3873","150c05b1c31975e33c7b",NA,"San Francisco 49ers (targ)","NFL TicketExchange Asia","TicketExchange","2015-10-12","[49er tickets]","enabled","Exact","4.98",1,3,"33.33%",4.35,"1,450.00","4.35",1,10,0.02,2.72,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3874",NA,"280162b229f995a5f920","Chris Brown (targ)","z - Chris Brown","TM+","2015-02-09","""""""""chris brown concert tickets""""""""","enabled","Phrase","0.60",104,465,"22.37%",0.44,"97.59","45.38",2,8,0.01,0.57,1,"0.96%","45.38","45.38","13.1","1.0","45.38","0.96%"
"3875",NA,NA,"New York Jets (targ)","NFL Australia","TM+","2015-11-23","""""""""ticketmaster jets tickets""""""""","enabled","Phrase","1.23",0,6,"0.00%",0,"0.00","0.00",1,10,0.1,0.6,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3876","fd6d02e8ab8337ad40ba",NA,"Wicked (semi)","z - Wicked (NY)","TM+","2015-10-05","""""""""wicked musical""""""""","enabled","Phrase","0.65",0,15,"0.00%",0,"0.00","0.00",3.9,6,0.72,4.16,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3877","dde29ee5d83815e2bba0","fe800e0195947430761f","Los Angeles Lakers (targ)","NBA","TM+","2015-01-26","""""""""los angeles lakers ticket prices""""""""","enabled","Phrase","1.55",0,4,"0.00%",0,"0.00","0.00",2.5,8,0.2,1.87,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3878","6f58e18c2e1bf66e565f","de51ec7bafc044a2eb59","New York Knicks (com)","RLSA - NBA - New York Knicks","TM+","2016-01-04","[www knicks com]","enabled","Exact","1.70",0,1,"0.00%",0,"0.00","0.00",2,6,1.03,1.03,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3879","74ca84c14ff0de00daba",NA,"Romeo Santos (citystate)","GG: Concerts P-R","TicketsNow - Concerts","2015-05-04","[romeo santos sacramento]","enabled","Exact","0.65",0,2,"0.00%",0,"0.00","0.00",6,5,1.25,1.25,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3880","388a8b57fc88a843964e","37589f25c2765f9488af","TicketsNow","Canada","Industry TicketsNow","2015-04-13","""""""""tickets now""""""""","enabled","Phrase","2.00",0,10,"0.00%",0,"0.00","0.00",1.1,10,1.29,2.36,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3881","8247e8f961033fe1b5bc","00a7451c8c491def88e2","Hillsong United","Honolulu","TM+","2016-01-25","""""""""tickets for hillsong united""""""""","enabled","Phrase","2.00",0,2,"0.00%",0,"0.00","0.00",1.5,9,1.25,3.41,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3882",NA,"68cd1e399b8e34fe6ce9","Billy Joel (targ)","Georgia","TicketsNow - Concerts","2015-01-12","""""""""billy joel ticket""""""""","enabled","Phrase","6.00",0,2,"0.00%",0,"0.00","0.00",3,6,2.65,6.93,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3883","a8aeaef5035b6a85f1df","976c7cd622aedb6f9fe0","Les Miserables (targ)","THTR-GG_New York, NY","Theatre TicketsNow","2016-01-18","[les mis ticket]","enabled","Exact","0.84",0,1,"0.00%",0,"0.00","0.00",11,9,1.21,9.26,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3884","4e27eeadb2d3c9087e9d",NA,"San Francisco 49ers (targ)","NFL Mexico Spanish-English","TicketExchange","2015-06-15","""""""""49ers ticketmaster""""""""","enabled","Phrase","4.97",0,1,"0.00%",0,"0.00","0.00",1,8,0.17,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3885","154539efb6737549da4c","d853aa5ab71a7e82886d","Carpenter Theater at Richmond CenterStage (semi)","VENU-GG_Virginia","Venues TicketsNow","2015-11-09","""""""""carpenter center seating""""""""","enabled","Phrase","1.39",1,27,"3.70%",1.73,"64.07","1.73",1,5,1.41,1.5,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3886","bd0584dbd64f7336224b","26142a07edbcefba223f","Brit Floyd","Harrisburg","TM+","2016-01-18","""""""""brit floyd tickets""""""""","enabled","Phrase","3.50",2,5,"40.00%",1.48,"590.00","2.95",1,9,0.76,1.8,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3887",NA,NA,"US Open Tennis (targ)","USTA - Asia","TicketExchange","2015-07-20","[u.s. open tickets]","enabled","Exact","4.50",6,40,"15.00%",4.11,"616.25","24.65",1.3,7,0.18,3.88,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3888",NA,NA,"Wharton Center (semi)","VENU-GG_Michigan","Venues TicketsNow","2015-01-12","""""""""wharton center box office""""""""","enabled","Phrase","0.53",0,2,"0.00%",0,"0.00","0.00",5.5,5,1.1,2.09,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3889","f55d5c0b4754f2038a6b",NA,"Tame Impala (targ)","GG: Concerts S-U","TicketsNow - Concerts","2015-05-04","[tame impala ticket]","enabled","Exact","0.60",0,1,"0.00%",0,"0.00","0.00",1,7,0.51,0.64,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3890","5539dfd89cbd51340f92","f99bbcbf9b09e8e29924","Phoenix Coyotes (targ)","NHL - Arizona Coyotes","TM+","2015-01-05","""""""""coyotes ticketmaster""""""""","enabled","Phrase","2.22",0,1,"0.00%",0,"0.00","0.00",1,10,0.17,0.46,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3891","dde29ee5d83815e2bba0","24cf3865298629036a69","Brooklyn Nets (semi)","NBA","TM+","2015-02-16","""""""""brooklyn nets games""""""""","enabled","Phrase","0.60",0,1,"0.00%",0,"0.00","0.00",1,9,0.57,2.24,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3892","32df008cea5bd7c47df6","474034aa3998a254b4ba","Beyonce (citystate)","z - Beyonce","TM+","2016-02-22","""""""""beyonce tickets philadelphia""""""""","enabled","Phrase","1.20",0,20,"0.00%",0,"0.00","0.00",5.2,8,1.04,4.42,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3893","6633034d6680add32009","9f61fd0ac188c06d0c41","Slipknot (semi)","RLSA - Slipknot","TM+","2015-05-18","""""""""slipknot tour""""""""","enabled","Phrase","1.25",5,36,"13.89%",1.53,"211.94","7.63",1.2,6,0.95,1.11,2,"40.00%","3.82","3.82","34.67","2.0","3.82","40.00%"
"3894",NA,NA,"Ariana Grande (venues)","z - Ariana Grande","TM+","2015-05-18","""""""""ariana grande madison square garden""""""""","enabled","Phrase","1.50",2,11,"18.18%",0.85,"154.55","1.70",1.4,6,0.85,1.5,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3895",NA,NA,"Chayanne (targ)","z - Chayanne","TM+","2015-04-27","""""""""chayanne tickets""""""""","enabled","Phrase","1.55",6,33,"18.18%",1.36,"246.36","8.13",1.5,9,0.27,2.41,1,"16.67%","8.13","8.13","26.66","1.0","8.13","16.67%"
"3896","0c22ba1facc298298b4d",NA,"Denver Broncos (vs)","NFL","TM+","2015-11-09","""""""""broncos at bears""""""""","enabled","Phrase","1.50",0,10,"0.00%",0,"0.00","0.00",5.8,5,3.68,3.95,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3897","ae87f53fb07a31d2b30b","feb5c4c7d4a265ea29af","Jacksonville Veterans Memorial Arena (targ)","VENU-GG_Florida","Venues TicketsNow","2015-11-23","""""""""jacksonville arena tickets""""""""","enabled","Phrase","1.56",0,2,"0.00%",0,"0.00","0.00",6,7,0.39,2.5,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3898","f8f962c7544143908833",NA,"Action Bronson (citystate)","GG: Concerts A-C","TicketsNow - Concerts","2015-04-06","""""""""action bronson vancouver""""""""","enabled","Phrase","auto: 1.50",20,186,"10.75%",0.69,"74.46","13.85",1.5,3,1.3,3.86,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3899","1690bf28ae331b50229f","67541b36395701d6c722","Atlanta Braves (targ)","GG: MLB South America","Sports TicketsNow","2015-02-16","""""""""braves ticket""""""""","enabled","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",1,9,0.13,0.37,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3900","28a1009af1c30fc82681","9ed164d8a7973f433bc9","Janet Jackson (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-12-07","""""""""janet jackson tickets atlanta""""""""","enabled","Phrase","0.73",0,9,"0.00%",0,"0.00","0.00",8.8,8,1.04,3.14,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3901",NA,NA,"Kansas City Chiefs (RLSA)","NFL Kansas City","TicketExchange","2015-12-07","""""""""chiefs versus""""""""","enabled","Phrase","1.85",0,5,"0.00%",0,"0.00","0.00",1,6,2.94,5.43,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3902","dde29ee5d83815e2bba0","39428d6961ece5fe6474","Oklahoma City Thunder (semi)","NBA","TM+","2015-02-16","""""""""okc nba basketball""""""""","enabled","Phrase","1.00",0,1,"0.00%",0,"0.00","0.00",1,6,0.89,3.45,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3903","4f295bf7832ba810379f","7cf0e2c1d741371ccbc0","St. Louis Cardinals Spring Training (semi)","GG: MLB Spring Training","Sports TicketsNow","2015-02-16","""""""""st louis cardinal spring training""""""""","enabled","Phrase","0.65",2,79,"2.53%",0.65,"16.46","1.30",2.9,8,0.8,1.34,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
"3904","28a1009af1c30fc82681","a618423c0ecb9ad75954","Jason Aldean (citystate)","GG: Concerts J-L","TicketsNow - Concerts","2015-05-11","""""""""jason aldean tickets minneapolis""""""""","removed","Phrase"," --",0,2,"0.00%",0,"0.00","0.00",8.5,0,0,0,0,"0.00%","0.00","0.00","0.0","0.0","0.00","0.00%"
